Country Name,Country Code,Year,GDP,CO2_per_capita,CO2_total,CO2_per_GDP,Population,Energy_consumption,Poverty
Germany,DEU,2007,3484056680854.913,10.408,846.116,0.263,81298546.0,3893.423,0.0
Germany,DEU,2007,3484056680854.913,10.408,846.116,0.263,81298546.0,3893.423,0.0
Germany,DEU,2007,3484056680854.913,10.408,846.116,0.263,81298546.0,3893.423,0.0
Germany,DEU,2007,3484056680854.913,10.408,846.116,0.263,81298546.0,3893.423,0.0
Greece,GRC,2007,314226996944.10803,10.37,114.546,0.365,11045737.0,419.35,0.9
Greece,GRC,2007,314226996944.10803,10.37,114.546,0.365,11045737.0,419.35,2.0
Greece,GRC,2007,314226996944.10803,10.37,114.546,0.365,11045737.0,419.35,20.1
Greece,GRC,2007,314226996944.10803,10.37,114.546,0.365,11045737.0,419.35,0.5
Greece,GRC,2007,314226996944.10803,10.37,114.546,0.365,11045737.0,419.35,0.8
Greece,GRC,2007,314226996944.10803,10.37,114.546,0.365,11045737.0,419.35,0.4
Greece,GRC,2007,314226996944.10803,10.37,114.546,0.365,11045737.0,419.35,0.6
Guinea,GIN,2007,6281918226.344083,0.204,1.968,0.177,9662279.0,10.18,52.2
Guinea,GIN,2007,6281918226.344083,0.204,1.968,0.177,9662279.0,10.18,88.8
Guinea,GIN,2007,6281918226.344083,0.204,1.968,0.177,9662279.0,10.18,26.1
Guinea,GIN,2007,6281918226.344083,0.204,1.968,0.177,9662279.0,10.18,63.0
Guinea,GIN,2007,6281918226.344083,0.204,1.968,0.177,9662279.0,10.18,14.7
Guinea,GIN,2007,6281918226.344083,0.204,1.968,0.177,9662279.0,10.18,44.0
Honduras,HND,2007,12361257680.562689,1.049,8.216,0.258,7834805.0,38.258,30.3
Honduras,HND,2007,12361257680.562689,1.049,8.216,0.258,7834805.0,38.258,58.5
Honduras,HND,2007,12361257680.562689,1.049,8.216,0.258,7834805.0,38.258,14.1
Honduras,HND,2007,12361257680.562689,1.049,8.216,0.258,7834805.0,38.258,32.2
Honduras,HND,2007,12361257680.562689,1.049,8.216,0.258,7834805.0,38.258,8.8
Honduras,HND,2007,12361257680.562689,1.049,8.216,0.258,7834805.0,38.258,22.0
Hungary,HUN,2007,140123326896.32938,5.825,58.449,0.294,10034084.0,298.086,1.5
Hungary,HUN,2007,140123326896.32938,5.825,58.449,0.294,10034084.0,298.086,6.9
Hungary,HUN,2007,140123326896.32938,5.825,58.449,0.294,10034084.0,298.086,12.4
Hungary,HUN,2007,140123326896.32938,5.825,58.449,0.294,10034084.0,298.086,0.2
Hungary,HUN,2007,140123326896.32938,5.825,58.449,0.294,10034084.0,298.086,0.6
Hungary,HUN,2007,140123326896.32938,5.825,58.449,0.294,10034084.0,298.086,0.1
Hungary,HUN,2007,140123326896.32938,5.825,58.449,0.294,10034084.0,298.086,0.2
Iceland,ISL,2007,21960110030.442585,11.213,3.495,0.273,311661.0,45.02,0.1
Iceland,ISL,2007,21960110030.442585,11.213,3.495,0.273,311661.0,45.02,0.3
Iceland,ISL,2007,21960110030.442585,11.213,3.495,0.273,311661.0,45.02,10.1
Iceland,ISL,2007,21960110030.442585,11.213,3.495,0.273,311661.0,45.02,0.1
Iceland,ISL,2007,21960110030.442585,11.213,3.495,0.273,311661.0,45.02,0.1
Iceland,ISL,2007,21960110030.442585,11.213,3.495,0.273,311661.0,45.02,0.0
Iceland,ISL,2007,21960110030.442585,11.213,3.495,0.273,311661.0,45.02,0.1
Indonesia,IDN,2007,432216737774.8605,1.636,387.858,0.232,237062339.0,1545.699,52.9
Indonesia,IDN,2007,432216737774.8605,1.636,387.858,0.232,237062339.0,1545.699,92.6
Indonesia,IDN,2007,432216737774.8605,1.636,387.858,0.232,237062339.0,1545.699,16.6
Indonesia,IDN,2007,432216737774.8605,1.636,387.858,0.232,237062339.0,1545.699,23.3
Indonesia,IDN,2007,432216737774.8605,1.636,387.858,0.232,237062339.0,1545.699,66.0
Indonesia,IDN,2007,432216737774.8605,1.636,387.858,0.232,237062339.0,1545.699,10.8
Indonesia,IDN,2007,432216737774.8605,1.636,387.858,0.232,237062339.0,1545.699,41.1
Ireland,IRL,2007,270079279419.5005,10.847,47.657,0.207,4393518.0,197.324,0.3
Ireland,IRL,2007,270079279419.5005,10.847,47.657,0.207,4393518.0,197.324,0.6
Ireland,IRL,2007,270079279419.5005,10.847,47.657,0.207,4393518.0,197.324,0.1
Ireland,IRL,2007,270079279419.5005,10.847,47.657,0.207,4393518.0,197.324,0.2
Ireland,IRL,2007,270079279419.5005,10.847,47.657,0.207,4393518.0,197.324,0.1
Ireland,IRL,2007,270079279419.5005,10.847,47.657,0.207,4393518.0,197.324,0.1
Israel,ISR,2007,184681214673.45,9.02,62.8,0.326,6962456.0,255.085,2.7
Israel,ISR,2007,184681214673.45,9.02,62.8,0.326,6962456.0,255.085,9.5
Israel,ISR,2007,184681214673.45,9.02,62.8,0.326,6962456.0,255.085,0.5
Israel,ISR,2007,184681214673.45,9.02,62.8,0.326,6962456.0,255.085,1.5
Israel,ISR,2007,184681214673.45,9.02,62.8,0.326,6962456.0,255.085,0.3
Israel,ISR,2007,184681214673.45,9.02,62.8,0.326,6962456.0,255.085,0.5
Italy,ITA,2007,2222524108127.6543,8.284,489.653,0.229,59108723.0,2148.299,1.0
Italy,ITA,2007,2222524108127.6543,8.284,489.653,0.229,59108723.0,2148.299,1.9
Italy,ITA,2007,2222524108127.6543,8.284,489.653,0.229,59108723.0,2148.299,18.9
Italy,ITA,2007,2222524108127.6543,8.284,489.653,0.229,59108723.0,2148.299,0.6
Italy,ITA,2007,2222524108127.6543,8.284,489.653,0.229,59108723.0,2148.299,1.1
Italy,ITA,2007,2222524108127.6543,8.284,489.653,0.229,59108723.0,2148.299,0.5
Italy,ITA,2007,2222524108127.6543,8.284,489.653,0.229,59108723.0,2148.299,0.8
Jamaica,JAM,2007,12799600047.184536,3.961,10.749,0.536,2713809.0,53.391,9.9
Kazakhstan,KAZ,2007,104849915058.37578,13.947,226.745,0.775,16257212.0,602.888,11.4
Kazakhstan,KAZ,2007,104849915058.37578,13.947,226.745,0.775,16257212.0,602.888,43.3
Kazakhstan,KAZ,2007,104849915058.37578,13.947,226.745,0.775,16257212.0,602.888,0.8
Kazakhstan,KAZ,2007,104849915058.37578,13.947,226.745,0.775,16257212.0,602.888,4.6
Kazakhstan,KAZ,2007,104849915058.37578,13.947,226.745,0.775,16257212.0,602.888,0.2
Kazakhstan,KAZ,2007,104849915058.37578,13.947,226.745,0.775,16257212.0,602.888,1.1
Kyrgyz Republic,KGZ,2007,3802570552.561046,1.228,6.522,0.331,5313373.0,64.386,41.2
Kyrgyz Republic,KGZ,2007,3802570552.561046,1.228,6.522,0.331,5313373.0,64.386,84.2
Kyrgyz Republic,KGZ,2007,3802570552.561046,1.228,6.522,0.331,5313373.0,64.386,35.0
Kyrgyz Republic,KGZ,2007,3802570552.561046,1.228,6.522,0.331,5313373.0,64.386,14.1
Kyrgyz Republic,KGZ,2007,3802570552.561046,1.228,6.522,0.331,5313373.0,64.386,45.8
Kyrgyz Republic,KGZ,2007,3802570552.561046,1.228,6.522,0.331,5313373.0,64.386,5.9
Kyrgyz Republic,KGZ,2007,3802570552.561046,1.228,6.522,0.331,5313373.0,64.386,23.3
Lao PDR,LAO,2007,4223152739.040517,0.303,1.835,0.09,6056238.0,15.56,50.0
Lao PDR,LAO,2007,4223152739.040517,0.303,1.835,0.09,6056238.0,15.56,90.2
Lao PDR,LAO,2007,4223152739.040517,0.303,1.835,0.09,6056238.0,15.56,20.7
Lao PDR,LAO,2007,4223152739.040517,0.303,1.835,0.09,6056238.0,15.56,61.1
Lao PDR,LAO,2007,4223152739.040517,0.303,1.835,0.09,6056238.0,15.56,9.2
Lao PDR,LAO,2007,4223152739.040517,0.303,1.835,0.09,6056238.0,15.56,36.0
Latvia,LVA,2007,29420499247.70893,3.925,8.637,0.187,2200772.0,45.926,2.5
Latvia,LVA,2007,29420499247.70893,3.925,8.637,0.187,2200772.0,45.926,7.3
Latvia,LVA,2007,29420499247.70893,3.925,8.637,0.187,2200772.0,45.926,25.9
Latvia,LVA,2007,29420499247.70893,3.925,8.637,0.187,2200772.0,45.926,0.7
Latvia,LVA,2007,29420499247.70893,3.925,8.637,0.187,2200772.0,45.926,1.9
Latvia,LVA,2007,29420499247.70893,3.925,8.637,0.187,2200772.0,45.926,0.4
Latvia,LVA,2007,29420499247.70893,3.925,8.637,0.187,2200772.0,45.926,0.8
Liberia,LBR,2007,1373000000.0,0.17,0.625,0.235,3669051.0,2.645,63.6
Liberia,LBR,2007,1373000000.0,0.17,0.625,0.235,3669051.0,2.645,96.2
Liberia,LBR,2007,1373000000.0,0.17,0.625,0.235,3669051.0,2.645,63.8
Liberia,LBR,2007,1373000000.0,0.17,0.625,0.235,3669051.0,2.645,37.2
Liberia,LBR,2007,1373000000.0,0.17,0.625,0.235,3669051.0,2.645,79.5
Liberia,LBR,2007,1373000000.0,0.17,0.625,0.235,3669051.0,2.645,23.4
Liberia,LBR,2007,1373000000.0,0.17,0.625,0.235,3669051.0,2.645,61.1
Lithuania,LTU,2007,39729151614.66885,4.802,15.519,0.246,3231378.0,99.092,2.5
Lithuania,LTU,2007,39729151614.66885,4.802,15.519,0.246,3231378.0,99.092,7.5
Lithuania,LTU,2007,39729151614.66885,4.802,15.519,0.246,3231378.0,99.092,20.9
Lithuania,LTU,2007,39729151614.66885,4.802,15.519,0.246,3231378.0,99.092,1.1
Lithuania,LTU,2007,39729151614.66885,4.802,15.519,0.246,3231378.0,99.092,2.0
Lithuania,LTU,2007,39729151614.66885,4.802,15.519,0.246,3231378.0,99.092,0.9
Lithuania,LTU,2007,39729151614.66885,4.802,15.519,0.246,3231378.0,99.092,1.6
Luxembourg,LUX,2007,51587401415.78722,23.538,11.305,0.402,480277.0,50.126,0.0
Luxembourg,LUX,2007,51587401415.78722,23.538,11.305,0.402,480277.0,50.126,0.0
Luxembourg,LUX,2007,51587401415.78722,23.538,11.305,0.402,480277.0,50.126,0.0
Luxembourg,LUX,2007,51587401415.78722,23.538,11.305,0.402,480277.0,50.126,0.0
Luxembourg,LUX,2007,51587401415.78722,23.538,11.305,0.402,480277.0,50.126,0.0
Luxembourg,LUX,2007,51587401415.78722,23.538,11.305,0.402,480277.0,50.126,0.0
Malta,MLT,2007,7908412305.628082,6.538,2.728,0.291,417201.0,23.06,0.7
Malta,MLT,2007,7908412305.628082,6.538,2.728,0.291,417201.0,23.06,1.4
Malta,MLT,2007,7908412305.628082,6.538,2.728,0.291,417201.0,23.06,15.3
Malta,MLT,2007,7908412305.628082,6.538,2.728,0.291,417201.0,23.06,0.4
Malta,MLT,2007,7908412305.628082,6.538,2.728,0.291,417201.0,23.06,0.7
Malta,MLT,2007,7908412305.628082,6.538,2.728,0.291,417201.0,23.06,0.3
Malta,MLT,2007,7908412305.628082,6.538,2.728,0.291,417201.0,23.06,0.5
Moldova,MDA,2007,4401173151.937674,1.293,4.979,0.296,3851399.0,37.104,10.1
Moldova,MDA,2007,4401173151.937674,1.293,4.979,0.296,3851399.0,37.104,33.7
Moldova,MDA,2007,4401173151.937674,1.293,4.979,0.296,3851399.0,37.104,1.2
Moldova,MDA,2007,4401173151.937674,1.293,4.979,0.296,3851399.0,37.104,6.0
Moldova,MDA,2007,4401173151.937674,1.293,4.979,0.296,3851399.0,37.104,0.4
Moldova,MDA,2007,4401173151.937674,1.293,4.979,0.296,3851399.0,37.104,1.6
Mongolia,MNG,2007,4234999703.900587,4.585,11.958,0.724,2607977.0,50.428,18.7
Mongolia,MNG,2007,4234999703.900587,4.585,11.958,0.724,2607977.0,50.428,53.2
Mongolia,MNG,2007,4234999703.900587,4.585,11.958,0.724,2607977.0,50.428,3.0
Mongolia,MNG,2007,4234999703.900587,4.585,11.958,0.724,2607977.0,50.428,14.3
Mongolia,MNG,2007,4234999703.900587,4.585,11.958,0.724,2607977.0,50.428,0.7
Mongolia,MNG,2007,4234999703.900587,4.585,11.958,0.724,2607977.0,50.428,4.0
Montenegro,MNE,2007,3677910895.1546674,3.245,2.056,0.275,633388.0,13.809,2.1
Montenegro,MNE,2007,3677910895.1546674,3.245,2.056,0.275,633388.0,13.809,9.5
Montenegro,MNE,2007,3677910895.1546674,3.245,2.056,0.275,633388.0,13.809,8.0
Montenegro,MNE,2007,3677910895.1546674,3.245,2.056,0.275,633388.0,13.809,0.2
Montenegro,MNE,2007,3677910895.1546674,3.245,2.056,0.275,633388.0,13.809,0.6
Montenegro,MNE,2007,3677910895.1546674,3.245,2.056,0.275,633388.0,13.809,0.1
Montenegro,MNE,2007,3677910895.1546674,3.245,2.056,0.275,633388.0,13.809,0.4
Morocco,MAR,2007,86947913286.72797,1.568,48.913,0.25,31186468.0,163.228,8.9
Netherlands,NLD,2007,853499460872.5518,10.455,172.833,0.24,16531360.0,1107.524,0.1
Netherlands,NLD,2007,853499460872.5518,10.455,172.833,0.24,16531360.0,1107.524,0.4
Netherlands,NLD,2007,853499460872.5518,10.455,172.833,0.24,16531360.0,1107.524,0.0
Netherlands,NLD,2007,853499460872.5518,10.455,172.833,0.24,16531360.0,1107.524,0.1
Netherlands,NLD,2007,853499460872.5518,10.455,172.833,0.24,16531360.0,1107.524,0.0
Netherlands,NLD,2007,853499460872.5518,10.455,172.833,0.24,16531360.0,1107.524,0.0
Niger,NER,2007,5731485051.790689,0.048,0.71,0.066,14803604.0,4.253,74.3
Niger,NER,2007,5731485051.790689,0.048,0.71,0.066,14803604.0,4.253,97.8
Niger,NER,2007,5731485051.790689,0.048,0.71,0.066,14803604.0,4.253,53.5
Niger,NER,2007,5731485051.790689,0.048,0.71,0.066,14803604.0,4.253,91.6
Niger,NER,2007,5731485051.790689,0.048,0.71,0.066,14803604.0,4.253,39.6
Niger,NER,2007,5731485051.790689,0.048,0.71,0.066,14803604.0,4.253,82.9
Norway,NOR,2007,402643260487.5719,9.681,45.588,0.129,4709017.0,553.722,0.3
Norway,NOR,2007,402643260487.5719,9.681,45.588,0.129,4709017.0,553.722,0.5
Norway,NOR,2007,402643260487.5719,9.681,45.588,0.129,4709017.0,553.722,11.4
Norway,NOR,2007,402643260487.5719,9.681,45.588,0.129,4709017.0,553.722,0.1
Norway,NOR,2007,402643260487.5719,9.681,45.588,0.129,4709017.0,553.722,0.3
Norway,NOR,2007,402643260487.5719,9.681,45.588,0.129,4709017.0,553.722,0.1
Norway,NOR,2007,402643260487.5719,9.681,45.588,0.129,4709017.0,553.722,0.2
Pakistan,PAK,2007,184140869997.46017,0.855,157.678,0.219,184493230.0,724.411,51.4
Pakistan,PAK,2007,184140869997.46017,0.855,157.678,0.219,184493230.0,724.411,93.6
Pakistan,PAK,2007,184140869997.46017,0.855,157.678,0.219,184493230.0,724.411,44.1
Pakistan,PAK,2007,184140869997.46017,0.855,157.678,0.219,184493230.0,724.411,19.7
Pakistan,PAK,2007,184140869997.46017,0.855,157.678,0.219,184493230.0,724.411,64.7
Pakistan,PAK,2007,184140869997.46017,0.855,157.678,0.219,184493230.0,724.411,7.2
Pakistan,PAK,2007,184140869997.46017,0.855,157.678,0.219,184493230.0,724.411,34.9
Panama,PAN,2007,21717433808.2684,2.138,7.35,0.167,3437493.0,70.901,19.2
Panama,PAN,2007,21717433808.2684,2.138,7.35,0.167,3437493.0,70.901,41.2
Panama,PAN,2007,21717433808.2684,2.138,7.35,0.167,3437493.0,70.901,36.5
Panama,PAN,2007,21717433808.2684,2.138,7.35,0.167,3437493.0,70.901,8.1
Panama,PAN,2007,21717433808.2684,2.138,7.35,0.167,3437493.0,70.901,19.3
Panama,PAN,2007,21717433808.2684,2.138,7.35,0.167,3437493.0,70.901,4.8
Panama,PAN,2007,21717433808.2684,2.138,7.35,0.167,3437493.0,70.901,13.0
Paraguay,PRY,2007,17856393235.433792,0.727,4.042,0.103,5559383.0,125.27,20.4
Paraguay,PRY,2007,17856393235.433792,0.727,4.042,0.103,5559383.0,125.27,47.0
Paraguay,PRY,2007,17856393235.433792,0.727,4.042,0.103,5559383.0,125.27,45.3
Paraguay,PRY,2007,17856393235.433792,0.727,4.042,0.103,5559383.0,125.27,7.5
Paraguay,PRY,2007,17856393235.433792,0.727,4.042,0.103,5559383.0,125.27,18.9
Paraguay,PRY,2007,17856393235.433792,0.727,4.042,0.103,5559383.0,125.27,4.3
Paraguay,PRY,2007,17856393235.433792,0.727,4.042,0.103,5559383.0,125.27,12.6
Peru,PER,2007,102170981144.13551,1.202,34.306,0.178,28530703.0,180.285,26.8
Peru,PER,2007,102170981144.13551,1.202,34.306,0.178,28530703.0,180.285,55.2
Peru,PER,2007,102170981144.13551,1.202,34.306,0.178,28530703.0,180.285,42.4
Peru,PER,2007,102170981144.13551,1.202,34.306,0.178,28530703.0,180.285,11.8
Peru,PER,2007,102170981144.13551,1.202,34.306,0.178,28530703.0,180.285,28.0
Peru,PER,2007,102170981144.13551,1.202,34.306,0.178,28530703.0,180.285,7.1
Peru,PER,2007,102170981144.13551,1.202,34.306,0.178,28530703.0,180.285,18.9
Poland,POL,2007,429715132137.5025,8.835,335.924,0.487,38020420.0,1104.644,2.0
Poland,POL,2007,429715132137.5025,8.835,335.924,0.487,38020420.0,1104.644,7.0
Poland,POL,2007,429715132137.5025,8.835,335.924,0.487,38020420.0,1104.644,16.9
Poland,POL,2007,429715132137.5025,8.835,335.924,0.487,38020420.0,1104.644,0.5
Poland,POL,2007,429715132137.5025,8.835,335.924,0.487,38020420.0,1104.644,1.4
Poland,POL,2007,429715132137.5025,8.835,335.924,0.487,38020420.0,1104.644,0.3
Poland,POL,2007,429715132137.5025,8.835,335.924,0.487,38020420.0,1104.644,0.6
Portugal,PRT,2007,240496147317.3808,5.915,62.38,0.234,10546821.0,297.491,0.9
Portugal,PRT,2007,240496147317.3808,5.915,62.38,0.234,10546821.0,297.491,3.1
Portugal,PRT,2007,240496147317.3808,5.915,62.38,0.234,10546821.0,297.491,18.5
Portugal,PRT,2007,240496147317.3808,5.915,62.38,0.234,10546821.0,297.491,0.3
Portugal,PRT,2007,240496147317.3808,5.915,62.38,0.234,10546821.0,297.491,0.9
Portugal,PRT,2007,240496147317.3808,5.915,62.38,0.234,10546821.0,297.491,0.2
Portugal,PRT,2007,240496147317.3808,5.915,62.38,0.234,10546821.0,297.491,0.6
Romania,ROU,2007,174588782938.583,5.193,108.392,0.356,20870714.0,451.004,15.7
Romania,ROU,2007,174588782938.583,5.193,108.392,0.356,20870714.0,451.004,39.9
Romania,ROU,2007,174588782938.583,5.193,108.392,0.356,20870714.0,451.004,23.6
Romania,ROU,2007,174588782938.583,5.193,108.392,0.356,20870714.0,451.004,5.0
Romania,ROU,2007,174588782938.583,5.193,108.392,0.356,20870714.0,451.004,14.3
Romania,ROU,2007,174588782938.583,5.193,108.392,0.356,20870714.0,451.004,2.7
Romania,ROU,2007,174588782938.583,5.193,108.392,0.356,20870714.0,451.004,8.1
Russian Federation,RUS,2007,1299703478481.653,11.287,1623.781,0.568,143859769.0,7878.334,4.0
Russian Federation,RUS,2007,1299703478481.653,11.287,1623.781,0.568,143859769.0,7878.334,15.2
Russian Federation,RUS,2007,1299703478481.653,11.287,1623.781,0.568,143859769.0,7878.334,13.3
Russian Federation,RUS,2007,1299703478481.653,11.287,1623.781,0.568,143859769.0,7878.334,0.4
Russian Federation,RUS,2007,1299703478481.653,11.287,1623.781,0.568,143859769.0,7878.334,1.9
Russian Federation,RUS,2007,1299703478481.653,11.287,1623.781,0.568,143859769.0,7878.334,0.1
Russian Federation,RUS,2007,1299703478481.653,11.287,1623.781,0.568,143859769.0,7878.334,0.4
Serbia,SRB,2007,44888028946.08535,7.959,59.554,0.742,7482996.0,204.417,4.0
Serbia,SRB,2007,44888028946.08535,7.959,59.554,0.742,7482996.0,204.417,16.7
Serbia,SRB,2007,44888028946.08535,7.959,59.554,0.742,7482996.0,204.417,6.6
Serbia,SRB,2007,44888028946.08535,7.959,59.554,0.742,7482996.0,204.417,0.4
Serbia,SRB,2007,44888028946.08535,7.959,59.554,0.742,7482996.0,204.417,1.6
Serbia,SRB,2007,44888028946.08535,7.959,59.554,0.742,7482996.0,204.417,0.2
Serbia,SRB,2007,44888028946.08535,7.959,59.554,0.742,7482996.0,204.417,0.6
Slovak Republic,SVK,2007,86587749517.97243,7.654,41.154,0.364,5376995.0,206.629,1.3
Slovak Republic,SVK,2007,86587749517.97243,7.654,41.154,0.364,5376995.0,206.629,3.8
Slovak Republic,SVK,2007,86587749517.97243,7.654,41.154,0.364,5376995.0,206.629,10.9
Slovak Republic,SVK,2007,86587749517.97243,7.654,41.154,0.364,5376995.0,206.629,0.4
Slovak Republic,SVK,2007,86587749517.97243,7.654,41.154,0.364,5376995.0,206.629,1.0
Slovak Republic,SVK,2007,86587749517.97243,7.654,41.154,0.364,5376995.0,206.629,0.3
Slovak Republic,SVK,2007,86587749517.97243,7.654,41.154,0.364,5376995.0,206.629,0.6
Slovenia,SVN,2007,47880266542.57702,8.611,17.343,0.306,2014161.0,85.379,0.1
Slovenia,SVN,2007,47880266542.57702,8.611,17.343,0.306,2014161.0,85.379,0.3
Slovenia,SVN,2007,47880266542.57702,8.611,17.343,0.306,2014161.0,85.379,12.3
Slovenia,SVN,2007,47880266542.57702,8.611,17.343,0.306,2014161.0,85.379,0.0
Slovenia,SVN,2007,47880266542.57702,8.611,17.343,0.306,2014161.0,85.379,0.1
Slovenia,SVN,2007,47880266542.57702,8.611,17.343,0.306,2014161.0,85.379,0.0
Slovenia,SVN,2007,47880266542.57702,8.611,17.343,0.306,2014161.0,85.379,0.0
Spain,ESP,2007,1476746276854.5144,8.072,367.401,0.248,45516501.0,1828.408,0.8
Spain,ESP,2007,1476746276854.5144,8.072,367.401,0.248,45516501.0,1828.408,1.9
Spain,ESP,2007,1476746276854.5144,8.072,367.401,0.248,45516501.0,1828.408,19.8
Spain,ESP,2007,1476746276854.5144,8.072,367.401,0.248,45516501.0,1828.408,0.4
Spain,ESP,2007,1476746276854.5144,8.072,367.401,0.248,45516501.0,1828.408,0.7
Spain,ESP,2007,1476746276854.5144,8.072,367.401,0.248,45516501.0,1828.408,0.3
Spain,ESP,2007,1476746276854.5144,8.072,367.401,0.248,45516501.0,1828.408,0.6
Sweden,SWE,2007,490047789548.44055,5.793,52.994,0.137,9148277.0,641.107,0.6
Sweden,SWE,2007,490047789548.44055,5.793,52.994,0.137,9148277.0,641.107,1.0
Sweden,SWE,2007,490047789548.44055,5.793,52.994,0.137,9148277.0,641.107,13.5
Sweden,SWE,2007,490047789548.44055,5.793,52.994,0.137,9148277.0,641.107,0.4
Sweden,SWE,2007,490047789548.44055,5.793,52.994,0.137,9148277.0,641.107,0.6
Sweden,SWE,2007,490047789548.44055,5.793,52.994,0.137,9148277.0,641.107,0.3
Sweden,SWE,2007,490047789548.44055,5.793,52.994,0.137,9148277.0,641.107,0.5
Switzerland,CHE,2007,490740715594.80176,5.746,43.358,0.104,7545386.0,354.893,0.2
Switzerland,CHE,2007,490740715594.80176,5.746,43.358,0.104,7545386.0,354.893,0.5
Switzerland,CHE,2007,490740715594.80176,5.746,43.358,0.104,7545386.0,354.893,15.7
Switzerland,CHE,2007,490740715594.80176,5.746,43.358,0.104,7545386.0,354.893,0.0
Switzerland,CHE,2007,490740715594.80176,5.746,43.358,0.104,7545386.0,354.893,0.1
Switzerland,CHE,2007,490740715594.80176,5.746,43.358,0.104,7545386.0,354.893,0.0
Switzerland,CHE,2007,490740715594.80176,5.746,43.358,0.104,7545386.0,354.893,0.1
Syrian Arab Republic,SYR,2007,40465318382.05847,3.192,66.66,0.48,20884137.0,305.68,35.2
Tajikistan,TJK,2007,3719524540.86193,0.449,3.227,0.172,7194478.0,63.974,44.5
Tajikistan,TJK,2007,3719524540.86193,0.449,3.227,0.172,7194478.0,63.974,89.7
Tajikistan,TJK,2007,3719524540.86193,0.449,3.227,0.172,7194478.0,63.974,53.1
Tajikistan,TJK,2007,3719524540.86193,0.449,3.227,0.172,7194478.0,63.974,15.9
Tajikistan,TJK,2007,3719524540.86193,0.449,3.227,0.172,7194478.0,63.974,48.2
Tajikistan,TJK,2007,3719524540.86193,0.449,3.227,0.172,7194478.0,63.974,7.6
Tajikistan,TJK,2007,3719524540.86193,0.449,3.227,0.172,7194478.0,63.974,24.2
Tanzania,TZA,2007,21860434823.480766,0.138,5.706,0.078,41435509.0,32.123,63.0
Tanzania,TZA,2007,21860434823.480766,0.138,5.706,0.078,41435509.0,32.123,94.7
Tanzania,TZA,2007,21860434823.480766,0.138,5.706,0.078,41435509.0,32.123,34.4
Tanzania,TZA,2007,21860434823.480766,0.138,5.706,0.078,41435509.0,32.123,37.7
Tanzania,TZA,2007,21860434823.480766,0.138,5.706,0.078,41435509.0,32.123,77.9
Tanzania,TZA,2007,21860434823.480766,0.138,5.706,0.078,41435509.0,32.123,24.4
Tanzania,TZA,2007,21860434823.480766,0.138,5.706,0.078,41435509.0,32.123,61.9
Thailand,THA,2007,262942621455.0529,3.339,224.083,0.276,67102389.0,1078.653,11.4
Thailand,THA,2007,262942621455.0529,3.339,224.083,0.276,67102389.0,1078.653,37.4
Thailand,THA,2007,262942621455.0529,3.339,224.083,0.276,67102389.0,1078.653,20.0
Thailand,THA,2007,262942621455.0529,3.339,224.083,0.276,67102389.0,1078.653,1.1
Thailand,THA,2007,262942621455.0529,3.339,224.083,0.276,67102389.0,1078.653,6.5
Thailand,THA,2007,262942621455.0529,3.339,224.083,0.276,67102389.0,1078.653,0.2
Thailand,THA,2007,262942621455.0529,3.339,224.083,0.276,67102389.0,1078.653,1.3
Turkiye,TUR,2007,685228481017.03,4.434,313.693,0.271,70750595.0,1173.72,11.2
Turkiye,TUR,2007,685228481017.03,4.434,313.693,0.271,70750595.0,1173.72,31.5
Turkiye,TUR,2007,685228481017.03,4.434,313.693,0.271,70750595.0,1173.72,16.7
Turkiye,TUR,2007,685228481017.03,4.434,313.693,0.271,70750595.0,1173.72,2.5
Turkiye,TUR,2007,685228481017.03,4.434,313.693,0.271,70750595.0,1173.72,9.5
Turkiye,TUR,2007,685228481017.03,4.434,313.693,0.271,70750595.0,1173.72,0.8
Turkiye,TUR,2007,685228481017.03,4.434,313.693,0.271,70750595.0,1173.72,4.0
Ukraine,UKR,2007,148733861386.1386,7.157,336.82,0.701,47062802.0,1617.882,8.4
Ukraine,UKR,2007,148733861386.1386,7.157,336.82,0.701,47062802.0,1617.882,34.6
Ukraine,UKR,2007,148733861386.1386,7.157,336.82,0.701,47062802.0,1617.882,0.4
Ukraine,UKR,2007,148733861386.1386,7.157,336.82,0.701,47062802.0,1617.882,2.8
Ukraine,UKR,2007,148733861386.1386,7.157,336.82,0.701,47062802.0,1617.882,0.1
Ukraine,UKR,2007,148733861386.1386,7.157,336.82,0.701,47062802.0,1617.882,0.5
United Kingdom,GBR,2007,3104699879951.9805,9.093,559.566,0.247,61535860.0,2604.192,0.4
United Kingdom,GBR,2007,3104699879951.9805,9.093,559.566,0.247,61535860.0,2604.192,0.7
United Kingdom,GBR,2007,3104699879951.9805,9.093,559.566,0.247,61535860.0,2604.192,0.2
United Kingdom,GBR,2007,3104699879951.9805,9.093,559.566,0.247,61535860.0,2604.192,0.5
United Kingdom,GBR,2007,3104699879951.9805,9.093,559.566,0.247,61535860.0,2604.192,0.2
United Kingdom,GBR,2007,3104699879951.9805,9.093,559.566,0.247,61535860.0,2604.192,0.2
United States,USA,2007,14474226905000.0,20.309,6130.123,0.4,301844227.0,27066.711,1.2
United States,USA,2007,14474226905000.0,20.309,6130.123,0.4,301844227.0,27066.711,2.0
United States,USA,2007,14474226905000.0,20.309,6130.123,0.4,301844227.0,27066.711,0.9
United States,USA,2007,14474226905000.0,20.309,6130.123,0.4,301844227.0,27066.711,1.2
